,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
452,0x1e576,CUS_0x7efc,January,Jourdanv,41,194-66-9977,Accountant,60218.28,5293.19,7,6,32,7,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Not Specified",35,20,28.2,9.0,_,4982.57,26.628005655010753,0 Years and 11 Months,Yes,230.62660470979543,86.57193704140356,!@9#%8,452.12045824880096,Standard
453,0x2060f,CUS_0x89bd,June,Edward Krudyj,22,899-69-8713,Mechanic,14841.17,989.7641666666666,7,6,33,2,"Debt Consolidation Loan, and Payday Loan",58,15,10.2,12.0,_,1371.17,31.42142560219748,14 Years and 1 Months,Yes,23.322351612097176,118.61373218294807,Low_spent_Small_value_payments,247.04033287162144,Poor
454,0x21554,CUS_0xbcfe,March,Sujatak,51,660-58-6561,Lawyer,41911.84,3321.653333333333,3,5,13,1,Credit-Builder Loan,15,15,4.64,3.0,Standard,332.23,34.552512295639694,18 Years and 5 Months,No,29.34884564684048,107.24809484287748,Low_spent_Large_value_payments,465.56839284361536,Standard
455,0x22d34,CUS_0x5627,July,,7992,953-46-1751,Teacher,34366.0_,2831.833333333333,2,4,8,2,"Student Loan, and Payday Loan",2,11,8.67,5.0,Good,701.41,34.25787495239415,,No,44.931902356541656,79.70837845178285,Low_spent_Large_value_payments,428.5430525250089,Standard
456,0x11362,CUS_0x625d,May,Eileen Houlihanh,45,656-18-8525,Doctor,9654.91_,1053.575833333333,6,3,15,2,"Mortgage Loan, and Not Specified",24,9,8.23,11.0,_,968.34,31.13465310594429,19 Years and 6 Months,NM,11.63328283789586,51.6113770774645,High_spent_Small_value_payments,302.112923417973,Good
457,0x11537,CUS_0xb4b4,June,Jasond,15,698-29-6212,Media_Manager,32629.08,2672.09,7,1338,30,7,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Personal Loan",49,22,9.27,1662.0,_,2012.34,29.533912322020186,8 Years and 3 Months,Yes,147.6795542225183,47.41954711830696,High_spent_Medium_value_payments,322.10989865917475,Poor
458,0x1d692,CUS_0xc0c7,May,Taylora,39,364-35-5243,Architect,119047.52,9924.626666666669,8,7,8,3,"Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",5,9,9.22,2.0,Standard,897.72,42.38015091857239,28 Years and 6 Months,Yes,199.6579353719332,218.47515675452723,High_spent_Medium_value_payments,824.3295745402063,Standard
459,0xd041,CUS_0x1fe3,April,Baker Alinau,28,458-63-0201,Manager,76386.04_,6515.503333333332,8,7,24,7_,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",58,15,1.02,10.0,_,3822.36,38.228384747118966,8 Years and 7 Months,Yes,354.2334850409378,91.56861197808223,High_spent_Large_value_payments,445.74823631431326,Poor
460,0xd2e5,CUS_0x6a33,August,Fooh,33,857-00-0192,Scientist,23808.75,1993.0625,8,7,8,0,,22,13,19.79,1.0,Standard,7.87,37.19031140265156,,Yes,0.0,251.7137956417501,Low_spent_Small_value_payments,237.59245435824988,Poor
461,0x38f4,CUS_0x6aed,July,Lesleyq,23,930-14-3678,Doctor,28110.86,2519.5716666666667,7,8,32,8,"Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Not Specified, Payday Loan, Home Equity Loan, and Student Loan",22,19,28.51,12.0,Bad,4593.31,24.20825772691427,11 Years and 10 Months,Yes,185.65518536991573,197.54468288497398,Low_spent_Medium_value_payments,148.7572984117769,Standard
462,0x60c9,CUS_0x6877,April,Jackx,40,018-73-2973,Mechanic,30493.34,2527.1116666666667,5,5,11,4,"Credit-Builder Loan, Payday Loan, Home Equity Loan, and Payday Loan",13,7,7.11,2.0,Good,448.51,27.958511444438383,23 Years and 8 Months,No,94.48242759104392,140.18514528379922,High_spent_Small_value_payments,278.0435937918235,Standard
463,0x15317,CUS_0x1567,June,Tetsushik,31,675-44-1792,Entrepreneur,19363.33,1904.6108333333332,8,6,11,2,"Credit-Builder Loan, and Home Equity Loan",12,17,18.31,10.0,Standard,111.66,23.668188877108587,14 Years and 4 Months,Yes,30.69393121665364,145.2299155823161,Low_spent_Small_value_payments,304.5372365343637,Poor
464,0xeff4,CUS_0x347c,July,LaCaprac,33,497-94-5245,Teacher,66460.6,5448.383333333334,8,10,16,6,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",31,23,2.15,15.0,_,4681.43,26.613209713193267,12 Years and 1 Months,Yes,278.0799630810047,67.8455239952946,High_spent_Medium_value_payments,448.91284625703423,Poor
465,0xad24,CUS_0x5d01,March,Winfreyt,49,279-85-1772,Engineer,25498.21,,4,3,12,1,Student Loan,11,10,10.85,3.0,Good,573.77,30.131397547004827,30 Years and 0 Months,NM,19.443721923650447,129.77695529712707,Low_spent_Small_value_payments,323.6644061125558,Standard
466,0x1a266,CUS_0xb6cd,May,Suzannez,37,606-87-4648,Mechanic,43825.16,3852.096666666667,2,5,9,0,,15,8,5.37,,Good,445.91,40.266746136034605,30 Years and 1 Months,NM,0.0,126.12257519791004,High_spent_Medium_value_payments,509.0870914687566,Good
467,0x31e9,CUS_0x33b4,April,Grant McCooln,-500,656-60-6101,Musician,21484.035_,2073.3362500000007,5,3,8,3,"Mortgage Loan, Personal Loan, and Mortgage Loan",25,,1.08,4.0,Good,939.2,36.29043486319245,26 Years and 0 Months,No,33.155266552541065,162.96550412924856,Low_spent_Large_value_payments,281.2128543182104,Poor
468,0x10ba5,CUS_0x5b05,April,Herbst-Baylissz,17,872-74-2423,Engineer,7622.805,776.23375,4,4,9,6,"Student Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,7,19.67,5.0,Standard,2520.97,35.216683889357206,19 Years and 0 Months,Yes,19.889564289591,56.33273530803795,Low_spent_Small_value_payments,291.40107540237113,Poor
469,0x6ddb,CUS_0x716d,February,,53,226-32-8949,Musician,57652.54_,4968.378333333333,0,7,5,1,Payday Loan,12,,11.95,,Good,1401.5,24.439822700758253,30 Years and 3 Months,No,31655.0,309.8832765564601,Low_spent_Small_value_payments,440.3946172157917,Standard
470,0x1ecef,CUS_0xac4f,June,Howleyd,31,797-10-7050,Developer,19720.36,1666.3633333333337,6,5,21,-100,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",38,26,4.93,14.0,_,2326.72,34.60805815997989,19 Years and 9 Months,Yes,114.74023348146366,110.90794949634103,Low_spent_Small_value_payments,230.98815035552863,Poor
471,0x164fa,CUS_0xb9ae,January,Costa Rachellef,25,121-97-1297,_______,17182.5,1230.875,0,6,11,-100,"Debt Consolidation Loan, and Debt Consolidation Loan",8,,3.78,3.0,_,1269.97,33.957380429976496,30 Years and 11 Months,No,19.841128548060233,,High_spent_Medium_value_payments,325.7860916029597,Good
472,0x7e2f,CUS_0x50ef,June,Chucke,29,629-09-0735,Teacher,36794.54,3165.211666666666,7,4,9,0,,25,15,8.69,5.0,Standard,1117.63,32.44492633357505,8 Years and 8 Months,Yes,0.0,369.1182203119919,Low_spent_Small_value_payments,237.4029463546748,Standard
473,0x13206,CUS_0x4fee,January,Salioux,25,791-20-6533,Musician,33101.56,2989.463333333333,6,10,29,6,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Not Specified",19,18,5.12,7.0,_,1507.49,29.802811889288932,12 Years and 1 Months,Yes,85.50478750142938,66.68413542556009,!@9#%8,396.7574104063439,Poor
474,0x13038,CUS_0xb645,July,Michaele,38,331-75-9263,_______,55071.72,4524.31,6,3,20,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Personal Loan",7,16,0.69,4.0,Standard,224.35,38.72126624713259,28 Years and 9 Months,No,157.69143055491742,107.74816828306491,High_spent_Medium_value_payments,436.99140116201767,Standard
475,0x1d2d1,CUS_0xc416,April,"ODonnell""i",38,#F%$D@*&8,Accountant,23026.48,1789.8733333333332,6,6,7,4,"Personal Loan, Payday Loan, Home Equity Loan, and Auto Loan",5,20,9.66,0.0,Good,328.81,31.11629870711915,31 Years and 10 Months,No,68.50246986536446,,High_spent_Medium_value_payments,326.1014896645984,Good
476,0xd8d6,CUS_0x85e7,May,Marc Jonesv,29,959-37-3158,Doctor,102207.42,,2,3,7,0,,6,7,11.07,2.0,Good,911.23,29.006117696767827,23 Years and 8 Months,No,0.0,208.8084435596426,High_spent_Medium_value_payments,894.6200564403574,Good
477,0xb03d,CUS_0x6698,April,Emi Emotos,27_,164-76-2281,Writer,168878.08,14302.173333333332,5,5,6,1,Credit-Builder Loan,19,3,4.7,2.0,Good,700.71,38.13776321622664,28 Years and 1 Months,No,98.71209749198584,153.7033045292579,High_spent_Medium_value_payments,1427.8019313120894,Poor
478,0x1db97,CUS_0x316e,June,Yoko Kubotaw,33,036-55-7901,Engineer,79504.56,6542.38,7,5,20,7,"Personal Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",18,16,17.71,12.0,Bad,2512.59,37.705465190481355,8 Years and 4 Months,Yes,269.4365972874258,126.536610710298,High_spent_Large_value_payments,498.2647920022763,Poor
479,0x17bea,CUS_0x7c47,May,David Adamsm,20,443-64-5382,Developer,15363.22,1286.2683333333332,7,5,22,6,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, and Payday Loan",27,19,11.79,8.0,Bad,2456.24,24.762186371261965,,Yes,61.51659390507537,48.61318160087421,Low_spent_Small_value_payments,308.49705782738374,Poor
480,0xfd4c,CUS_0x6020,March,Munroea,16,940-70-3305,Writer,58012.88,5023.406666666667,7,4,8,6,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",12,,10.34,5.0,Standard,168.33,33.88169050056685,,Yes,181.02658250105517,40.81442605241501,High_spent_Large_value_payments,520.4996581131967,Standard
481,0x22b83,CUS_0x6e0,June,Lesleyc,5219,826-38-1391,Entrepreneur,31104.32,2871.026666666666,6,5,2595,1,Credit-Builder Loan,13,9,6.8,6.0,Standard,1354.0,28.67880551224764,,No,22.68715163837837,94.8564324635642,High_spent_Medium_value_payments,419.55908256472406,Standard
482,0x152b3,CUS_0xa3c,February,Rick Rothackerm,26,054-73-9178,Accountant,14168.2,1054.6833333333334,8,8,28,8,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",24,19,28.65,11.0,Bad,3457.78,28.111763837490955,7 Years and 0 Months,NM,91.8454032311883,98.07430980236792,Low_spent_Large_value_payments,185.54862029977716,Standard
483,0x25285,CUS_0x82be,August,Alistairt,31_,590-92-4796,Manager,41871.89,3764.3241666666663,2,4,4,4,"Auto Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",1,10,14.51,5.0,Good,1268.9,29.683440231115235,29 Years and 2 Months,No,73.09779734604358,132.73551723636214,Low_spent_Small_value_payments,460.59910208426095,Poor
484,0xac5c,CUS_0xb042,July,Jan Strupczewskic,26,418-71-7160,Journalist,19215.09,1460.2575,5,6,31,5,"Payday Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Mortgage Loan",26,17,12.0,6.0,Standard,1680.4,37.90523403728454,5 Years and 10 Months,Yes,56.96234984044786,99.146980365194,Low_spent_Small_value_payments,279.91641979435815,Standard
485,0x10cf3,CUS_0x1355,February,Clement Tana,29,#F%$D@*&8,Entrepreneur,9474.16,745.5133333333333,7,6,30,2,"Not Specified, and Home Equity Loan",58,14,17.57,9.0,Bad,2370.05,36.25936876564465,9 Years and 5 Months,Yes,15.00342697932101,63.26767354449144,Low_spent_Small_value_payments,286.2802328095209,Poor
486,0x15aaa,CUS_0x689,January,aranis,34,367-52-2109,_______,47984.19,3718.6825,8,6,26,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",39,15,1.27,12.0,_,1476.27,23.31359925974441,13 Years and 1 Months,Yes,195.25539229304,113.45551083501469,High_spent_Small_value_payments,323.1573468719454,Poor
487,0x911a,CUS_0xb163,January,Zaida Espanar,42,085-73-7726,Architect,101029.59,8224.1325,3,5,9,3_,"Auto Loan, Not Specified, and Not Specified",30,15,10.02,5.0,Standard,267.98,36.43476183427049,,Yes,192.89501267696167,428.6510048304274,Low_spent_Large_value_payments,470.8672324926111,Standard
488,0x17c9d,CUS_0xa293,April,Carews,25,117-17-5155,Teacher,32030.69,2292.0157393269324,4,4,6,4_,"Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Personal Loan",19,11,1.37,8.0,_,625.84,30.45006336290545,26 Years and 8 Months,No,244.35423632980016,71.0654593412736,High_spent_Medium_value_payments,337.8111483353268,Good
489,0x438d,CUS_0x3224,August,Andrea Shalal-Esaw,18,078-06-0704,Lawyer,53181.21,4636.7675,5,5,8,3,"Not Specified, Not Specified, and Student Loan",13,13,_,4.0,Standard,1942.0,37.98904525437329,10 Years and 2 Months,Yes,84.02175113249713,110.56294025516964,!@9#%8,519.0920586123333,Standard
490,0x79d3,CUS_0x3c69,June,Pete Sweeneyt,42,696-39-5159,Lawyer,17004.68,1572.0566666666666,6,8,21,7_,"Home Equity Loan, Personal Loan, Payday Loan, Payday Loan, Not Specified, Credit-Builder Loan, and Credit-Builder Loan",24,,11.51,12.0,Standard,2272.07,28.46568959469532,14 Years and 8 Months,Yes,55.064722142367366,48.844091665939544,Low_spent_Medium_value_payments,333.2968528583598,Standard
491,0x10779,CUS_0x4198,April,Emily Kaiserm,34,268-15-0119,Entrepreneur,93536.04,7565.670000000001,6,6,20,0,,10,19,11.83,3.0,Standard,863.78,42.20660491669624,26 Years and 11 Months,Yes,0.0,80.94238228925576,High_spent_Large_value_payments,915.6246177107444,Standard
492,0x10552,CUS_0x99b,May,Karen Freifeldo,20,373-66-6828,Media_Manager,71522.2,6107.1833333333325,7,8,28,6,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Student Loan",59,19,28.04,12.0,Bad,3683.98,33.693103354805906,13 Years and 7 Months,Yes,244.42007380310497,40.85128861837656,High_spent_Large_value_payments,565.4469709118517,Standard
493,0x1a58b,CUS_0x9ea6,June,Arup Roychoudhuryz,26,611-12-6793,Teacher,49650.36,3995.53,7,11,26,6,"Not Specified, Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, and Home Equity Loan",31,10,14.53,9.0,_,1826.54,34.01822634642678,14 Years and 1 Months,Yes,194.312440762342,70.03170164542412,High_spent_Medium_value_payments,385.20885759223387,Poor
494,0x803d,CUS_0x9f1a,April,Yamaguchig,23,#F%$D@*&8,Lawyer,66978.24,5473.52,8,4,12,3,"Debt Consolidation Loan, Personal Loan, and Payday Loan",6,13,_,0.0,_,462.74,30.731027343820053,23 Years and 8 Months,Yes,165.49414388054322,139.2867092698025,High_spent_Medium_value_payments,492.5711468496544,Standard
495,0x1d9e6,CUS_0x9b9,May,Alycep,45,998-30-4976,_______,58468.08,4592.34,10,9,28,5,"Home Equity Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",29,8,11.93,15.0,_,1447.46,39.890786527423955,7 Years and 9 Months,NM,12175.0,124.64598341617192,High_spent_Small_value_payments,425.12286012964967,Poor
496,0x200d9,CUS_0x331a,April,Clare Baldwinr,17,708-93-5779,Developer,17767.41,1407.6175,6,10,28,5,"Not Specified, Not Specified, Credit-Builder Loan, Student Loan, and Student Loan",36,18,8.73,9.0,Bad,2595.94,37.80595215632137,10 Years and 1 Months,Yes,65.48999469784222,70.76492560961627,Low_spent_Small_value_payments,294.5068296925415,Poor
497,0x17425,CUS_0x7189,August,Ryand,20,889-45-9570,Media_Manager,62096.31,5151.6925,3,7,17,4,"Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",28,15,9.58,4.0,_,2364.63,24.595710254708127,10 Years and 8 Months,NM,132.17491327320653,485.5201565940145,!@9#%8,187.474180132779,Standard
498,0x5dde,CUS_0x56b4,January,Kaou,32,369-55-1958,Doctor,17416.75,1243.3958333333333,5,6,12,4,"Payday Loan, Payday Loan, Student Loan, and Personal Loan",11,10,10.1,0.0,Good,505.44,33.27046023849943,30 Years and 2 Months,NM,36.559186095505574,__10000__,High_spent_Small_value_payments,268.9849549236153,Good
499,0x1561e,CUS_0x2c13,January,Nick Edwardsl,26,071-83-5848,Media_Manager,15591.37,,5,7,26,2,"Not Specified, and Credit-Builder Loan",5,15,25.5,10.0,Standard,1314.77,32.44264025217853,6 Years and 2 Months,Yes,16.356494047018206,108.0984505665812,Low_spent_Medium_value_payments,290.47313871973387,Poor
500,0xee59,CUS_0x4caa,April,Mutikanie,16,715-08-6034,_______,53611.71,4733.6425,6,5,8,3,"Mortgage Loan, Student Loan, and Credit-Builder Loan",9,18,13.82,8.0,Standard,1458.84,26.04293960861973,7 Years and 5 Months,Yes,87.35712883849558,88.69517607949629,High_spent_Large_value_payments,537.3119450820083,Standard
501,0x1be7d,CUS_0x5e2d,August,Jonathanr,20,194-13-4239,Mechanic,20969.505,1622.45875,5,1407,12,4,"Home Equity Loan, Not Specified, Mortgage Loan, and Not Specified",13,10,7.27,3.0,_,868.99,26.106192812029462,15 Years and 11 Months,No,57.7092934725809,105.6383863911886,Low_spent_Small_value_payments,288.8981951362305,Standard
502,0x25ce9,CUS_0x862b,April,Edward Taylorc,44,710-51-5469,Manager,145282.24,12154.853333333333,5,7,10,1,Student Loan,30,10,_,4.0,_,1417.24,41.89367268089802,23 Years and 5 Months,NM,104.35144315941028,389.4023507145877,High_spent_Medium_value_payments,971.7315394593352,Poor
503,0x9517,CUS_0xc24c,February,,20,242-49-5854,Engineer,56850.32,4753.526666666667,3,6,5,4,"Auto Loan, Auto Loan, Student Loan, and Personal Loan",27,9,12.94,4.0,_,201.22,40.37041306751553,9 Years and 4 Months,NM,135.2489550937056,463.81579454133487,Low_spent_Medium_value_payments,156.28791703162625,Standard
504,0x1841f,CUS_0x2ad5,June,Chang-Ran Kimw,23,481-12-3959,_______,136726.68,,0,7,2,2,"Debt Consolidation Loan, and Not Specified",10,12,2.35,6.0,_,1299.02,33.14766991390489,28 Years and 10 Months,No,174.29237495134126,160.8808072087402,High_spent_Large_value_payments,1034.8158178399183,Good
505,0x23a22,CUS_0x2212,May,Nickv,16,787-94-7051,Teacher,17057.83,1618.4858333333334,6,10,24,6,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Student Loan",26,22,20.72,10.0,Bad,4832.8,33.21134299951278,5 Years and 3 Months,Yes,65.82796619601214,115.22402092459387,Low_spent_Medium_value_payments,260.7965962127273,Standard
506,0x1426e,CUS_0x5354,January,Rodrigo Camposy,33,910-46-8987,Mechanic,90133.59,7795.1325,6,6,20,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",12,20,16.25,6.0,Standard,1464.72,40.983908054787115,12 Years and 2 Months,Yes,194.60977603170073,,High_spent_Medium_value_payments,746.8599016554161,Standard
507,0x7219,CUS_0x801f,August,Jessical,33,404-03-3907,Scientist,72414.06,6234.505,5,6,19,4,"Student Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",7,17,9.55,2.0,Standard,1020.01,39.51035116177234,25 Years and 5 Months,No,201.37507856429127,259.25948354899623,High_spent_Medium_value_payments,412.81593788671256,Standard
508,0x4a1a,CUS_0x89cb,May,Jourdane,43,120-21-4824,Architect,15952.79,1255.3991666666668,5,1,3,3,"Debt Consolidation Loan, Mortgage Loan, and Payday Loan",13,9,3.41,1.0,Good,645.4,29.87032765600908,15 Years and 9 Months,No,25.384484898831037,112.70670526420251,Low_spent_Large_value_payments,257.44872650363305,Good
509,0xd584,CUS_0x6963,July,Lashy,27,958-37-1518,Lawyer,56270.8,4540.233333333334,6,5,23,5,"Student Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Mortgage Loan",40,25,28.19,10.0,Bad,3514.71,31.46253733241993,11 Years and 11 Months,Yes,129.0856836604599,111.26734005862934,High_spent_Medium_value_payments,463.67030961424416,Poor
510,0xf7ed,CUS_0x3208,August,Angelah,30,119-34-1742,Developer,165333.72,13867.81,1,3,8,2,"Mortgage Loan, and Mortgage Loan",13,1_,10.46,,_,868.51,24.50094033752469,,No,189.46620988743155,1328.6737703645226,Low_spent_Medium_value_payments,148.64101974804566,Good
511,0x2426c,CUS_0x18ef,March,Andrea Shalal-Esak,21,136-44-5764,Entrepreneur,175127.04_,14635.92,4,6,12,4,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",15,8,_,3.0,Good,518.55,41.25021368189446,30 Years and 0 Months,NM,421.3377742369575,125.41975836723738,High_spent_Large_value_payments,1156.8344673958052,Poor
512,0xf951,CUS_0x802f,April,Emily Flitterg,27,647-94-9183,Engineer,40334.7,3313.225,9,7,26,2,"Not Specified, and Debt Consolidation Loan",59,17,2.6,11.0,_,1274.12,36.408748772997576,14 Years and 8 Months,Yes,45.34140136924077,220.2679020758917,Low_spent_Medium_value_payments,345.71319655486747,Poor
513,0xca41,CUS_0x93c8,April,Kellyb,37,549-93-1720,Manager,53935.11,,7,10,24,-100,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",28,20,25.22,12.0,Bad,4581.47,29.86276486598041,10 Years and 8 Months,Yes,190.11928695173103,114.84416971837715,High_spent_Large_value_payments,394.0957933298918,Poor
